opportunity_id,account_name,rep_name,manager,rep_tier,stage,industry,region,product,deal_value,created_date,close_date,time_to_close_days,last_activity_date,calls_made,emails_sent,meetings_held,forecast_close_rate,actual_close_rate,fiscal_year,fiscal_quarter
OPP-043601,Account_00581,Rep_017,Manager_03,Mid,Needs Analysis,Technology,APAC,Pro Plan,36715.55,2022-11-26,2023-02-14,80,2022-12-13,4,19,1,0.5337,0.501,2022,4
OPP-043602,Account_00555,Rep_018,Manager_04,Mid,Qualification,Technology,LATAM,Support Bundle,12262.26,2024-09-05,2024-12-02,88,2024-10-11,18,35,4,0.5132,0.5257,2024,3
OPP-043603,Account_03032,Rep_009,Manager_02,Top,Qualification,Education,North America,Enterprise Suite,103436.77,2024-05-03,2024-06-24,52,2024-05-29,15,23,5,0.7188,0.5036,2024,2
OPP-043604,Account_02181,Rep_017,Manager_03,Mid,Value Proposition,Real Estate,North America,Support Bundle,18907.43,2024-10-30,2024-12-17,48,2024-11-08,6,14,0,0.5192,0.5061,2024,4
OPP-043605,Account_01658,Rep_019,Manager_05,Mid,Needs Analysis,Logistics,EMEA,Pro Plan,52473.52,2022-11-19,2023-01-19,61,2023-01-13,7,26,4,0.4696,0.3901,2022,4
OPP-043606,Account_02664,Rep_037,Manager_02,Low,Proposal/Price Quote,Logistics,EMEA,Add-On Services,11849.72,2022-05-17,2022-08-03,78,2022-05-22,1,31,6,0.3428,0.2718,2022,2
OPP-043607,Account_07841,Rep_017,Manager_03,Mid,Prospecting,Logistics,EMEA,Starter Pack,10652.51,2022-09-04,2022-11-30,87,2022-09-22,2,10,7,0.5145,0.535,2022,3
OPP-043608,Account_01832,Rep_011,Manager_04,Mid,Proposal/Price Quote,Education,LATAM,Enterprise Suite,78760.28,2022-06-06,2022-08-04,59,2022-07-05,15,13,4,0.5562,0.453,2022,2
OPP-043609,Account_05214,Rep_033,Manager_05,Low,Needs Analysis,Finance,APAC,Pro Plan,34723.03,2024-01-24,2024-05-05,102,2024-03-04,20,6,3,0.3876,0.4156,2024,1
OPP-043610,Account_00674,Rep_024,Manager_03,Mid,Needs Analysis,Healthcare,EMEA,Pro Plan,31012.49,2023-04-16,2023-06-23,68,2023-06-21,5,13,1,0.4992,0.455,2023,2
OPP-043611,Account_05505,Rep_013,Manager_06,Mid,Prospecting,Retail,North America,Support Bundle,15963.63,2023-08-16,2024-01-23,160,2023-11-08,18,3,8,0.4754,0.3282,2023,3
OPP-043612,Account_03714,Rep_040,Manager_05,Low,Closed Lost,Logistics,North America,Professional Services,106122.34,2023-07-21,2023-09-03,44,2023-08-10,3,25,5,0.4137,0.3377,2023,3
OPP-043613,Account_01567,Rep_045,Manager_03,Low,Negotiation/Review,Education,EMEA,Support Bundle,16348.32,2022-12-19,2023-01-30,42,2023-01-17,16,15,7,0.366,0.2856,2022,4
OPP-043614,Account_04941,Rep_032,Manager_04,Low,Proposal/Price Quote,Energy,EMEA,Professional Services,108575.87,2024-09-03,2024-10-23,50,2024-10-05,6,29,3,0.4011,0.3544,2024,3
OPP-043615,Account_03340,Rep_024,Manager_03,Mid,Proposal/Price Quote,Finance,APAC,Starter Pack,18513.04,2023-10-29,2023-12-27,59,2023-11-06,9,18,8,0.4803,0.3892,2023,4
OPP-043616,Account_03502,Rep_032,Manager_04,Low,Needs Analysis,Media,APAC,Professional Services,91055.09,2023-02-27,2023-07-08,131,2023-06-30,1,11,3,0.3876,0.3594,2023,1
OPP-043617,Account_03786,Rep_016,Manager_02,Mid,Needs Analysis,Finance,LATAM,Professional Services,97231.21,2022-11-23,2023-02-07,76,2022-12-31,5,2,8,0.4726,0.4439,2022,4
OPP-043618,Account_07340,Rep_021,Manager_07,Mid,Proposal/Price Quote,Finance,North America,Add-On Services,16598.23,2024-01-26,2024-03-17,51,2024-02-19,13,4,1,0.5198,0.3809,2024,1
OPP-043619,Account_00340,Rep_048,Manager_06,Low,Prospecting,Real Estate,North America,Add-On Services,20928.55,2024-11-10,2024-12-31,204,2025-01-22,14,34,1,0.3841,0.4228,2024,4
OPP-043620,Account_07807,Rep_044,Manager_02,Low,Proposal/Price Quote,Energy,LATAM,Enterprise Suite,116926.68,2024-09-05,2024-11-05,61,2024-09-14,1,34,2,0.3775,0.2922,2024,3
OPP-043621,Account_01994,Rep_046,Manager_04,Low,Decision Makers,Energy,North America,Starter Pack,15360.45,2023-04-27,2023-06-30,64,2023-05-19,3,7,0,0.3486,0.3599,2023,2
OPP-043622,Account_00685,Rep_008,Manager_01,Top,Value Proposition,Real Estate,EMEA,Pro Plan,20327.75,2023-06-12,2023-07-27,45,2023-07-12,5,3,0,0.679,0.7312,2023,2
OPP-043623,Account_03465,Rep_030,Manager_02,Mid,Prospecting,Manufacturing,APAC,Professional Services,34940.13,2023-08-16,2024-01-15,152,2023-10-20,14,23,4,0.5671,0.4134,2023,3
OPP-043624,Account_06817,Rep_028,Manager_07,Mid,Prospecting,Healthcare,North America,Professional Services,108858.45,2022-06-23,2022-11-23,153,2022-09-10,9,18,3,0.537,0.445,2022,2
OPP-043625,Account_02731,Rep_034,Manager_06,Low,Value Proposition,Technology,EMEA,Support Bundle,14438.48,2023-12-07,2024-02-24,79,2024-01-03,18,20,5,0.4066,0.454,2023,4
OPP-043626,Account_01653,Rep_039,Manager_04,Low,Needs Analysis,Education,LATAM,Professional Services,49300.79,2023-06-09,2023-10-26,139,2023-09-09,16,2,2,0.3869,0.2516,2023,2
OPP-043627,Account_02717,Rep_035,Manager_07,Low,Needs Analysis,Healthcare,LATAM,Enterprise Suite,164369.22,2022-11-02,2023-03-20,138,2022-12-09,14,19,1,0.3443,0.2999,2022,4
OPP-043628,Account_04199,Rep_016,Manager_02,Mid,Prospecting,Education,APAC,Pro Plan,68087.93,2023-12-12,2024-03-07,86,2024-01-14,6,13,8,0.4727,0.5381,2023,4
OPP-043629,Account_01777,Rep_038,Manager_03,Low,Qualification,Energy,LATAM,Starter Pack,12325.35,2023-10-14,2024-03-05,143,2023-11-20,20,20,4,0.3557,0.3379,2023,4
OPP-043630,Account_07246,Rep_006,Manager_06,Top,Needs Analysis,Real Estate,APAC,Starter Pack,15012.71,2023-06-18,2023-09-02,76,2023-07-14,1,33,7,0.7318,0.6115,2023,2
OPP-043631,Account_00229,Rep_040,Manager_05,Low,Negotiation/Review,Technology,North America,Pro Plan,67504.66,2022-07-02,2022-08-18,47,2022-08-11,20,13,3,0.4025,0.4326,2022,3
OPP-043632,Account_00315,Rep_039,Manager_04,Low,Qualification,Energy,LATAM,Professional Services,65063.45,2023-03-30,2023-09-11,165,2023-04-05,19,4,5,0.363,0.4171,2023,1
OPP-043633,Account_01282,Rep_037,Manager_02,Low,Negotiation/Review,Real Estate,APAC,Pro Plan,22495.42,2024-01-16,2024-02-13,28,2024-01-23,9,21,5,0.3813,0.2488,2024,1
OPP-043634,Account_06658,Rep_025,Manager_04,Mid,Prospecting,Media,EMEA,Starter Pack,10730.62,2024-05-01,2024-08-11,102,2024-06-20,18,17,1,0.5439,0.5773,2024,2
OPP-043635,Account_00344,Rep_047,Manager_05,Low,Closed Won,Energy,North America,Professional Services,38031.58,2022-01-21,2022-02-15,25,2022-01-30,17,28,1,0.3792,0.2829,2022,1
OPP-043636,Account_02572,Rep_048,Manager_06,Low,Decision Makers,Education,North America,Starter Pack,8873.58,2022-02-04,2022-03-29,53,2022-03-09,5,10,0,0.3739,0.2861,2022,1
OPP-043637,Account_01256,Rep_018,Manager_04,Mid,Prospecting,Healthcare,APAC,Pro Plan,24228.76,2022-03-13,2022-07-09,118,2022-06-23,4,4,8,0.5575,0.5365,2022,1
OPP-043638,Account_02814,Rep_039,Manager_04,Low,Needs Analysis,Logistics,EMEA,Starter Pack,13034.91,2022-10-22,2023-01-16,86,2022-11-01,10,7,4,0.3818,0.3709,2022,4
OPP-043639,Account_05998,Rep_009,Manager_02,Top,Closed Won,Finance,EMEA,Starter Pack,13852.29,2023-09-09,2023-09-26,17,2023-09-25,13,25,7,0.6555,0.5804,2023,3
OPP-043640,Account_02448,Rep_047,Manager_05,Low,Proposal/Price Quote,Finance,North America,Professional Services,94614.83,2023-06-22,2023-09-06,76,2023-08-12,12,4,4,0.4026,0.3918,2023,2
OPP-043641,Account_07229,Rep_038,Manager_03,Low,Prospecting,Manufacturing,EMEA,Starter Pack,14788.76,2023-01-15,2023-07-26,192,2023-02-11,8,6,0,0.3633,0.346,2023,1
OPP-043642,Account_02206,Rep_025,Manager_04,Mid,Prospecting,Education,North America,Support Bundle,16982.15,2023-03-17,2023-06-12,87,2023-04-27,8,3,3,0.5116,0.5756,2023,1
OPP-043643,Account_06144,Rep_010,Manager_03,Top,Needs Analysis,Energy,EMEA,Starter Pack,10173.06,2023-05-01,2023-06-29,59,2023-05-25,9,21,4,0.6601,0.5874,2023,2
OPP-043644,Account_01733,Rep_016,Manager_02,Mid,Needs Analysis,Energy,LATAM,Pro Plan,35192.9,2024-02-17,2024-04-20,63,2024-03-12,19,19,3,0.5666,0.4458,2024,1
OPP-043645,Account_05584,Rep_012,Manager_05,Mid,Prospecting,Education,North America,Professional Services,75463.88,2022-08-17,2022-12-04,109,2022-11-28,2,7,8,0.5443,0.443,2022,3
OPP-043646,Account_07282,Rep_006,Manager_06,Top,Decision Makers,Logistics,North America,Professional Services,90706.35,2022-09-21,2022-10-25,34,2022-10-25,9,23,8,0.6552,0.6337,2022,3
OPP-043647,Account_07648,Rep_029,Manager_01,Mid,Qualification,Real Estate,APAC,Support Bundle,15461.74,2024-08-13,2024-12-03,112,2024-11-29,9,31,7,0.5144,0.5189,2024,3
OPP-043648,Account_03968,Rep_043,Manager_01,Low,Decision Makers,Technology,LATAM,Support Bundle,14332.27,2024-02-25,2024-04-17,52,2024-03-05,4,3,3,0.3824,0.4369,2024,1
OPP-043649,Account_01308,Rep_040,Manager_05,Low,Decision Makers,Manufacturing,LATAM,Pro Plan,38232.25,2022-04-25,2022-07-24,90,2022-07-16,11,6,5,0.3775,0.2631,2022,2
OPP-043650,Account_02375,Rep_021,Manager_07,Mid,Qualification,Logistics,APAC,Starter Pack,15013.09,2022-10-03,2022-12-15,73,2022-11-22,13,7,0,0.5455,0.4391,2022,4
OPP-043651,Account_07853,Rep_042,Manager_07,Low,Qualification,Technology,EMEA,Professional Services,83179.98,2022-05-12,2022-09-28,139,2022-07-20,19,32,0,0.3596,0.362,2022,2
OPP-043652,Account_04250,Rep_038,Manager_03,Low,Closed Lost,Finance,APAC,Enterprise Suite,104398.8,2022-10-20,2022-11-21,32,2022-11-11,7,17,8,0.3901,0.302,2022,4
OPP-043653,Account_02301,Rep_033,Manager_05,Low,Value Proposition,Energy,EMEA,Support Bundle,5992.36,2022-04-24,2022-08-01,99,2022-05-22,4,33,5,0.3573,0.3715,2022,2
OPP-043654,Account_00192,Rep_031,Manager_03,Low,Closed Lost,Finance,APAC,Pro Plan,51067.19,2022-02-07,2022-03-23,44,2022-03-05,3,24,7,0.4087,0.2933,2022,1
OPP-043655,Account_06369,Rep_043,Manager_01,Low,Value Proposition,Finance,EMEA,Starter Pack,14276.04,2023-11-14,2024-02-15,93,2024-01-05,4,31,6,0.4061,0.3108,2023,4
OPP-043656,Account_05407,Rep_049,Manager_07,Low,Closed Won,Healthcare,APAC,Professional Services,53264.77,2022-03-25,2022-04-14,20,2022-03-28,7,3,0,0.388,0.4376,2022,1
OPP-043657,Account_02475,Rep_040,Manager_05,Low,Needs Analysis,Finance,APAC,Support Bundle,11614.2,2023-12-19,2024-03-24,96,2024-01-30,4,35,2,0.3849,0.3463,2023,4
OPP-043658,Account_03299,Rep_049,Manager_07,Low,Proposal/Price Quote,Media,LATAM,Enterprise Suite,107952.41,2023-04-15,2023-06-02,48,2023-05-22,2,25,4,0.4124,0.3221,2023,2
OPP-043659,Account_05161,Rep_012,Manager_05,Mid,Proposal/Price Quote,Technology,EMEA,Add-On Services,16228.4,2023-09-07,2023-11-03,57,2023-09-24,15,32,0,0.5508,0.5458,2023,3
OPP-043660,Account_04322,Rep_046,Manager_04,Low,Decision Makers,Logistics,EMEA,Professional Services,51506.75,2023-09-04,2023-11-29,86,2023-10-21,13,22,3,0.3484,0.3558,2023,3
OPP-043661,Account_00342,Rep_044,Manager_02,Low,Decision Makers,Finance,North America,Add-On Services,22814.42,2023-12-11,2024-03-21,101,2023-12-12,6,2,8,0.4144,0.2758,2023,4
OPP-043662,Account_04695,Rep_020,Manager_06,Mid,Qualification,Real Estate,North America,Support Bundle,13849.8,2022-01-17,2022-05-05,108,2022-03-19,12,4,4,0.5283,0.4056,2022,1
OPP-043663,Account_04980,Rep_014,Manager_07,Mid,Qualification,Retail,EMEA,Add-On Services,18670.63,2024-07-23,2024-11-07,107,2024-08-06,12,16,2,0.557,0.4945,2024,3
OPP-043664,Account_03229,Rep_016,Manager_02,Mid,Prospecting,Finance,LATAM,Professional Services,49715.02,2022-07-27,2022-12-13,139,2022-10-11,14,11,3,0.5591,0.4686,2022,3
OPP-043665,Account_00173,Rep_024,Manager_03,Mid,Decision Makers,Finance,LATAM,Add-On Services,18060.54,2023-06-26,2023-09-10,76,2023-08-09,10,18,2,0.5001,0.5013,2023,2
OPP-043666,Account_06131,Rep_025,Manager_04,Mid,Prospecting,Education,North America,Starter Pack,7633.97,2024-11-18,2024-12-31,94,2024-12-25,5,2,8,0.4713,0.3401,2024,4
OPP-043667,Account_07594,Rep_032,Manager_04,Low,Qualification,Energy,EMEA,Add-On Services,20935.17,2023-09-09,2024-01-28,141,2023-10-27,3,33,5,0.4123,0.4284,2023,3
OPP-043668,Account_07990,Rep_020,Manager_06,Mid,Proposal/Price Quote,Education,APAC,Add-On Services,19365.51,2024-11-29,2024-12-31,58,2024-12-21,11,35,6,0.4838,0.4689,2024,4
OPP-043669,Account_06655,Rep_040,Manager_05,Low,Proposal/Price Quote,Healthcare,EMEA,Starter Pack,14315.35,2024-09-03,2024-11-23,81,2024-10-22,10,23,8,0.4147,0.4243,2024,3
OPP-043670,Account_01521,Rep_050,Manager_01,Low,Negotiation/Review,Education,LATAM,Enterprise Suite,175149.57,2023-05-05,2023-06-07,33,2023-05-26,19,18,7,0.4032,0.3378,2023,2
OPP-043671,Account_00619,Rep_032,Manager_04,Low,Qualification,Media,LATAM,Add-On Services,21692.16,2022-02-19,2022-05-29,99,2022-03-22,14,32,6,0.3578,0.3957,2022,1
OPP-043672,Account_04881,Rep_019,Manager_05,Mid,Prospecting,Real Estate,North America,Enterprise Suite,54274.87,2022-05-16,2022-09-27,134,2022-07-30,7,6,2,0.516,0.5386,2022,2
OPP-043673,Account_00587,Rep_018,Manager_04,Mid,Negotiation/Review,Logistics,LATAM,Support Bundle,13914.8,2023-03-06,2023-04-07,32,2023-03-15,13,19,8,0.5432,0.5042,2023,1
OPP-043674,Account_04026,Rep_016,Manager_02,Mid,Prospecting,Healthcare,EMEA,Add-On Services,9720.61,2022-11-09,2023-03-26,137,2023-03-04,9,7,2,0.5339,0.4075,2022,4
OPP-043675,Account_05097,Rep_018,Manager_04,Mid,Qualification,Technology,LATAM,Support Bundle,12356.11,2023-06-08,2023-09-28,112,2023-09-13,13,5,7,0.4904,0.3341,2023,2
OPP-043676,Account_01145,Rep_027,Manager_06,Mid,Prospecting,Media,North America,Professional Services,109125.11,2022-09-15,2022-12-30,106,2022-09-30,4,4,8,0.5369,0.4705,2022,3
OPP-043677,Account_02993,Rep_016,Manager_02,Mid,Qualification,Logistics,LATAM,Support Bundle,10638.53,2024-08-01,2024-10-23,83,2024-10-06,6,26,4,0.5105,0.3377,2024,3
OPP-043678,Account_06191,Rep_028,Manager_07,Mid,Qualification,Education,North America,Professional Services,63398.65,2023-08-15,2023-11-26,103,2023-09-10,5,29,6,0.5254,0.4744,2023,3
OPP-043679,Account_01228,Rep_040,Manager_05,Low,Needs Analysis,Manufacturing,North America,Support Bundle,15514.95,2023-06-09,2023-09-15,98,2023-06-17,13,9,5,0.4108,0.4629,2023,2
OPP-043680,Account_01615,Rep_023,Manager_02,Mid,Qualification,Media,LATAM,Support Bundle,18431.96,2024-02-12,2024-04-30,78,2024-02-29,20,16,0,0.4715,0.3732,2024,1
OPP-043681,Account_07590,Rep_041,Manager_06,Low,Proposal/Price Quote,Manufacturing,North America,Enterprise Suite,77282.35,2024-08-02,2024-09-24,53,2024-09-13,2,3,0,0.3564,0.2787,2024,3
OPP-043682,Account_06842,Rep_050,Manager_01,Low,Qualification,Education,APAC,Support Bundle,11875.24,2024-03-06,2024-07-29,145,2024-04-26,5,25,7,0.4103,0.4346,2024,1
OPP-043683,Account_04107,Rep_041,Manager_06,Low,Decision Makers,Logistics,APAC,Enterprise Suite,167370.49,2023-06-05,2023-08-08,64,2023-06-06,7,3,6,0.4077,0.3719,2023,2
OPP-043684,Account_04655,Rep_032,Manager_04,Low,Closed Lost,Media,LATAM,Support Bundle,13553.42,2024-12-17,2024-12-31,28,2025-01-11,11,5,3,0.344,0.2257,2024,4
OPP-043685,Account_06770,Rep_011,Manager_04,Mid,Qualification,Education,North America,Add-On Services,28895.94,2024-02-29,2024-06-02,94,2024-05-20,16,5,0,0.482,0.4018,2024,1
OPP-043686,Account_07340,Rep_009,Manager_02,Top,Qualification,Technology,EMEA,Add-On Services,20301.72,2024-02-08,2024-04-18,70,2024-04-03,10,10,4,0.7659,0.5595,2024,1
OPP-043687,Account_06468,Rep_039,Manager_04,Low,Closed Lost,Technology,LATAM,Starter Pack,15015.85,2023-01-12,2023-02-05,24,2023-02-05,18,2,1,0.4066,0.3462,2023,1
OPP-043688,Account_05947,Rep_034,Manager_06,Low,Value Proposition,Media,LATAM,Enterprise Suite,122772.4,2022-09-29,2023-01-17,110,2023-01-02,10,11,4,0.3942,0.3545,2022,3
OPP-043689,Account_00022,Rep_044,Manager_02,Low,Value Proposition,Healthcare,EMEA,Support Bundle,10644.18,2022-06-23,2022-08-30,68,2022-07-17,3,21,7,0.4147,0.3786,2022,2
OPP-043690,Account_05421,Rep_026,Manager_05,Mid,Value Proposition,Logistics,LATAM,Enterprise Suite,97864.95,2022-01-28,2022-04-19,81,2022-03-07,4,28,7,0.571,0.5566,2022,1
OPP-043691,Account_05195,Rep_026,Manager_05,Mid,Proposal/Price Quote,Manufacturing,LATAM,Enterprise Suite,66398.15,2022-05-31,2022-07-27,57,2022-06-02,17,18,4,0.5599,0.3696,2022,2
OPP-043692,Account_06245,Rep_021,Manager_07,Mid,Closed Won,Manufacturing,APAC,Add-On Services,16402.19,2024-07-18,2024-08-01,14,2024-07-28,14,32,4,0.4993,0.3701,2024,3
OPP-043693,Account_07255,Rep_049,Manager_07,Low,Value Proposition,Retail,APAC,Support Bundle,11970.73,2023-11-11,2024-02-19,100,2023-11-24,7,27,0,0.4096,0.2723,2023,4
OPP-043694,Account_03396,Rep_012,Manager_05,Mid,Proposal/Price Quote,Real Estate,APAC,Starter Pack,7590.3,2022-09-06,2022-10-18,42,2022-09-13,10,6,6,0.5136,0.5897,2022,3
OPP-043695,Account_04711,Rep_007,Manager_07,Top,Proposal/Price Quote,Retail,North America,Enterprise Suite,138396.57,2023-06-17,2023-07-31,44,2023-07-16,10,24,6,0.678,0.6585,2023,2
OPP-043696,Account_05137,Rep_002,Manager_02,Top,Qualification,Retail,EMEA,Professional Services,38650.35,2023-07-21,2023-09-16,57,2023-08-02,8,21,3,0.7478,0.7793,2023,3
OPP-043697,Account_06248,Rep_044,Manager_02,Low,Decision Makers,Logistics,EMEA,Enterprise Suite,74583.11,2023-05-06,2023-07-11,66,2023-05-07,1,23,6,0.4034,0.2887,2023,2
OPP-043698,Account_05644,Rep_012,Manager_05,Mid,Negotiation/Review,Media,EMEA,Pro Plan,19890.73,2024-06-09,2024-07-20,41,2024-06-27,17,29,1,0.5279,0.4974,2024,2
OPP-043699,Account_05820,Rep_048,Manager_06,Low,Negotiation/Review,Logistics,APAC,Support Bundle,17182.06,2022-04-16,2022-05-28,42,2022-05-25,9,27,8,0.3886,0.441,2022,2
OPP-043700,Account_01642,Rep_022,Manager_01,Mid,Needs Analysis,Retail,North America,Add-On Services,17383.97,2022-04-23,2022-06-18,56,2022-05-28,13,15,6,0.5191,0.5188,2022,2
OPP-043701,Account_01109,Rep_027,Manager_06,Mid,Proposal/Price Quote,Retail,APAC,Professional Services,103131.66,2024-02-18,2024-03-22,33,2024-03-12,10,3,5,0.4808,0.313,2024,1
OPP-043702,Account_05969,Rep_030,Manager_02,Mid,Prospecting,Finance,North America,Professional Services,51463.28,2024-04-16,2024-08-16,122,2024-06-15,17,2,7,0.5672,0.5602,2024,2
OPP-043703,Account_07735,Rep_003,Manager_03,Top,Prospecting,Media,EMEA,Add-On Services,29284.59,2024-08-01,2024-11-24,115,2024-10-23,1,33,1,0.6609,0.6235,2024,3
OPP-043704,Account_04130,Rep_010,Manager_03,Top,Qualification,Media,EMEA,Add-On Services,24107.74,2022-02-19,2022-04-29,69,2022-04-17,1,18,2,0.7463,0.8125,2022,1
OPP-043705,Account_03578,Rep_018,Manager_04,Mid,Prospecting,Finance,APAC,Pro Plan,25900.04,2022-08-06,2022-12-04,120,2022-11-30,13,2,7,0.5475,0.3754,2022,3
OPP-043706,Account_06142,Rep_008,Manager_01,Top,Closed Lost,Retail,APAC,Support Bundle,18851.02,2022-06-01,2022-06-18,17,2022-06-02,8,19,0,0.7913,0.7167,2022,2
OPP-043707,Account_00070,Rep_030,Manager_02,Mid,Decision Makers,Healthcare,EMEA,Enterprise Suite,56135.09,2022-10-15,2022-12-22,68,2022-12-12,15,22,8,0.5591,0.4313,2022,4
OPP-043708,Account_07962,Rep_043,Manager_01,Low,Needs Analysis,Manufacturing,LATAM,Support Bundle,9326.8,2023-04-01,2023-06-17,77,2023-04-19,18,2,5,0.3906,0.4079,2023,2
OPP-043709,Account_06307,Rep_031,Manager_03,Low,Closed Lost,Manufacturing,LATAM,Starter Pack,7712.95,2022-04-01,2022-05-01,30,2022-04-09,12,25,0,0.4087,0.3912,2022,2
OPP-043710,Account_03400,Rep_006,Manager_06,Top,Closed Won,Retail,LATAM,Pro Plan,20473.75,2024-04-20,2024-05-07,17,2024-05-05,8,4,0,0.7555,0.5889,2024,2
OPP-043711,Account_06079,Rep_019,Manager_05,Mid,Qualification,Finance,North America,Add-On Services,27582.79,2024-08-06,2024-11-21,107,2024-08-28,2,6,2,0.4726,0.3424,2024,3
OPP-043712,Account_07303,Rep_045,Manager_03,Low,Needs Analysis,Finance,APAC,Add-On Services,13284.73,2024-04-24,2024-07-22,89,2024-07-21,9,19,0,0.4114,0.3965,2024,2
OPP-043713,Account_06458,Rep_033,Manager_05,Low,Value Proposition,Media,EMEA,Add-On Services,8722.16,2024-05-28,2024-09-17,112,2024-06-15,4,20,6,0.3567,0.3815,2024,2
OPP-043714,Account_02523,Rep_049,Manager_07,Low,Closed Won,Manufacturing,EMEA,Professional Services,77508.56,2023-08-13,2023-09-11,29,2023-09-05,8,34,2,0.4065,0.4502,2023,3
OPP-043715,Account_02078,Rep_044,Manager_02,Low,Value Proposition,Media,LATAM,Support Bundle,9306.52,2022-03-03,2022-05-24,82,2022-04-19,16,32,1,0.3491,0.3684,2022,1
OPP-043716,Account_03741,Rep_036,Manager_01,Low,Needs Analysis,Media,APAC,Enterprise Suite,65225.63,2022-03-29,2022-07-08,101,2022-06-03,3,35,3,0.3603,0.3471,2022,1
OPP-043717,Account_06983,Rep_002,Manager_02,Top,Closed Lost,Healthcare,North America,Professional Services,117622.14,2023-12-12,2024-01-01,20,2023-12-19,11,31,6,0.7188,0.5048,2023,4
OPP-043718,Account_07726,Rep_020,Manager_06,Mid,Negotiation/Review,Energy,LATAM,Professional Services,44558.49,2024-07-14,2024-08-13,30,2024-08-06,8,35,5,0.4958,0.4842,2024,3
OPP-043719,Account_07315,Rep_018,Manager_04,Mid,Qualification,Real Estate,North America,Starter Pack,11256.54,2024-10-31,2024-12-31,111,2024-11-25,6,30,5,0.5648,0.5146,2024,4
OPP-043720,Account_01727,Rep_041,Manager_06,Low,Qualification,Energy,EMEA,Pro Plan,41014.8,2023-08-04,2023-11-11,99,2023-08-23,17,17,8,0.3757,0.2971,2023,3
OPP-043721,Account_07132,Rep_041,Manager_06,Low,Qualification,Manufacturing,EMEA,Support Bundle,15625.83,2023-11-14,2024-03-19,126,2024-03-12,15,19,2,0.3919,0.269,2023,4
OPP-043722,Account_00787,Rep_025,Manager_04,Mid,Decision Makers,Logistics,North America,Enterprise Suite,57826.51,2023-02-05,2023-04-04,58,2023-02-08,9,31,1,0.4885,0.4529,2023,1
OPP-043723,Account_04088,Rep_025,Manager_04,Mid,Closed Lost,Education,LATAM,Pro Plan,60720.89,2022-04-25,2022-05-21,26,2022-05-04,11,8,4,0.5094,0.5172,2022,2
OPP-043724,Account_01387,Rep_011,Manager_04,Mid,Closed Lost,Media,LATAM,Support Bundle,8293.66,2024-06-15,2024-07-07,22,2024-06-17,17,19,8,0.5452,0.4489,2024,2
OPP-043725,Account_03152,Rep_029,Manager_01,Mid,Qualification,Manufacturing,North America,Pro Plan,50208.16,2023-02-09,2023-06-09,120,2023-05-24,3,22,6,0.5626,0.5616,2023,1
OPP-043726,Account_02043,Rep_035,Manager_07,Low,Decision Makers,Technology,LATAM,Enterprise Suite,97389.49,2024-06-03,2024-09-13,102,2024-07-06,10,13,8,0.4112,0.4153,2024,2
OPP-043727,Account_03398,Rep_017,Manager_03,Mid,Qualification,Education,APAC,Support Bundle,7114.81,2023-08-10,2023-10-30,81,2023-09-16,20,22,7,0.5566,0.5442,2023,3
